Row: 0 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305124, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1614151800000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=8, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=1, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1614148200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=北大口腔医院, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=dfae9f50-f2d2-49e1-9e78-e70d70b57363, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1614151800000, original_id=NULL, attachment_count=0, sync_data10=2911613973787319575, calendar_displayName=Phone
Row: 11 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305194, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1621098000000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=13, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1621094400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=买2B铅笔, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=f51d4ebc-db05-4ce2-94cb-f6b91de1f745, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1621098000000, original_id=NULL, attachment_count=0, sync_data10=2561621006853386073, calendar_displayName=Phone
Row: 12 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305189, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1621033200000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=14, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1621029600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=买2B铅笔, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=b825bbcd-8a04-4e2f-8884-64c12e5138a5, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1621033200000, original_id=NULL, attachment_count=0, sync_data10=2561621006853386074, calendar_displayName=Phone
Row: 13 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305226, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1621168200000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=15, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1621164600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=老爸生日, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=35745c67-4264-4780-b7ac-6c0e4bb0ae8b, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1621168200000, original_id=NULL, attachment_count=0, sync_data10=2451621163392612179, calendar_displayName=Phone
Row: 14 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530304887, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1622026800000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=16, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1622023200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=提测马甲, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=3790ad10-79ff-4c89-b877-065ce99b32ca, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1622026800000, original_id=NULL, attachment_count=0, sync_data10=3351621244458717637, calendar_displayName=Phone
Row: 15 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305179, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1622336400000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=17, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1622332800000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=答辩, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=2ad1bff2-9dae-4299-9380-fd86ec16b82c, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1622336400000, original_id=NULL, attachment_count=0, sync_data10=2841621685960426663, calendar_displayName=Phone
Row: 16 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305071, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1621737000000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=18, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1621733400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=测试, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=3bd0c3e2-0151-4d52-9a0c-e0c3d6a29ee0, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1621737000000, original_id=NULL, attachment_count=0, sync_data10=3041621685980439536, calendar_displayName=Phone
Row: 17 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305248, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1622338200000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=19, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1622334600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=带身份证, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=f2c520d1-4f87-4145-a9a6-dda913b06e7f, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1622338200000, original_id=NULL, attachment_count=0, sync_data10=2421621772321529017, calendar_displayName=Phone
Row: 18 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530304850, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1622172600000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=20, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1622169000000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=取快递6号楼, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=58bbb0cb-1034-471d-98c3-9ef36e901a99, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1622172600000, original_id=NULL, attachment_count=0, sync_data10=3501622167622135103, calendar_displayName=Phone
Row: 19 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305184, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1623144600000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=21, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1623141000000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=出答辩结果, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=15227bcf-896f-470a-8998-ef1fbc096768, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1623144600000, original_id=NULL, attachment_count=0, sync_data10=2811622362385436536, calendar_displayName=Phone
Row: 20 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305150, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1623312000000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=8, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=22, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1623308400000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=提测, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=53ff3eaf-270e-4a47-b59d-f365f915b1de, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1623312000000, original_id=NULL, attachment_count=0, sync_data10=2901622530077702874, calendar_displayName=Phone
Row: 21 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305001, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1623916800000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=7, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=23, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1623913200000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=封板, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=bf49d857-3272-4378-aa80-090de4a0b7b6, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1623916800000, original_id=NULL, attachment_count=0, sync_data10=3231622530137682926, calendar_displayName=Phone
Row: 22 originalAllDay=NULL, account_type=com.android.huawei.phone, exrule=NULL, kv_synced_watch=0, mutators=com.android.providers.calendar, originalInstanceTime=NULL, allDay=0, allowedReminders=0,1, rrule=NULL, hwext_alert_type=0, event_time_stamp=1653530305043, location_longitude=c37d19942d3df9dfb1052d7eb1571ed6, canOrganizerRespond=1, lastDate=1630573200000, visible=1, calendar_id=1, hasExtendedProperties=1, calendar_access_level=700, selfAttendeeStatus=0, version=8, allowedAvailability=0,1, eventColor_index=NULL, isOrganizer=1, _sync_id=NULL, event_image_type=NULL, calendar_color_index=NULL, _id=24, guestsCanInviteOthers=1, allowedAttendeeTypes=0,1,2, dtstart=1630569600000, guestsCanSeeGuests=1, sync_data9=NULL, sync_data8=NULL, exdate=NULL, sync_data7=NULL, sync_data6=NULL, sync_data1=NULL, event_create_source=0, description=NULL, eventTimezone=Asia/Shanghai, availability=0, title=分享, ownerAccount=Phone, sync_data5=NULL, sync_data4=NULL, sync_data3=NULL, sync_data2=NULL, duration=NULL, event_calendar_type=0, lastSynced=0, guestsCanModify=0, cal_sync3=NULL, rdate=NULL, cal_sync2=NULL, maxReminders=5, isPrimary=1, cal_sync1=NULL, cal_sync10=NULL, account_name=Phone, cal_sync7=NULL, cal_sync6=NULL, cal_sync5=NULL, important_event_type=0, cal_sync4=NULL, calendar_color=-12213274, cal_sync9=NULL, cal_sync8=NULL, dirty=0, calendar_timezone=Asia/Shanghai, accessLevel=0, eventLocation=NULL, location_latitude=c37d19942d3df9dfb1052d7eb1571ed6, event_uuid=8a101e0b-1e24-48e3-aaea-9b78dcb45be7, hasAlarm=1, uid2445=NULL, third_party_phone_syncid=NULL, deleted=0, eventColor=NULL, organizer=Phone, eventStatus=1, customAppUri=NULL, canModifyTimeZone=1, eventEndTimezone=NULL, customAppPackage=NULL, original_sync_id=NULL, hasAttendeeData=1, displayColor=-12213274, dtend=1630573200000, original_id=NULL, attachment_count=0, sync_data10=3161623829594129565, calendar_displayName=Phone
